idx,x,y,z,u,v,ok,confidence,std_u,std_v,timestamp,n_valid,image_path,overlay_path,mask_path
50,0.4453125,0.03125,0.0,586.3247078464107,236.51836393989984,1,0.0,0.3703656177348503,0.005117084612798026,1777476205.421274,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0050.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0050_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0050_mask.png
51,0.41562499999999997,0.03125,0.0,587.0896265560166,221.4794979079498,1,0.0,0.4436926434713424,0.056554322890628436,1777476216.450571,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0051.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0051_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0051_mask.png
52,0.3859375,0.03125,0.0,585.597489539749,209.26306465899026,1,0.0,0.42964263368034844,0.021477186467435388,1777476228.7965093,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0052.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0052_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0052_mask.png
53,0.35624999999999996,0.03125,0.0,585.7445561139028,195.7110552763819,1,0.0,0.039846511486654634,0.01809838213116067,1777476239.7556129,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0053.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0053_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0053_mask.png
54,0.3265625,0.03125,0.0,585.6713000817662,181.57843137254903,1,0.0,0.029514345510622753,0.017752638741419184,1777476250.6576827,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0054.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0054_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0054_mask.png
55,0.296875,0.03125,0.0,585.6353039134056,169.156146179402,1,0.0,0.024190254422802614,0.03223559467622249,1777476262.0430434,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0055.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0055_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0055_mask.png
56,0.26718749999999997,0.03125,0.0,585.6938603868797,155.93676222596966,1,0.0,0.06605504246699273,0.032583760265234296,1777476274.0237055,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0056.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0056_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0056_mask.png
57,0.2375,0.03125,0.0,585.6829875518672,142.1304347826087,1,0.0,0.05746360581498711,0.06576354028441875,1777476285.6025841,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0057.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0057_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0057_mask.png
58,0.20781249999999998,0.03125,0.0,585.4328607172644,129.60588235294117,1,0.0,0.06436721578039,0.041403406599373756,1777476298.2480102,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0058.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0058_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0058_mask.png
59,0.17812499999999998,0.03125,0.0,585.2764158918005,116.39529015979815,1,0.0,0.05686091410227752,0.02801354701908887,1777476310.299495,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0059.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0059_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0059_mask.png
60,0.1484375,0.03125,0.0,585.1422376409367,103.49264069264069,1,0.0,0.05369439456614725,0.08440142986263151,1777476322.379011,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0060.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0060_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0060_mask.png
61,0.11875,0.03125,0.0,585.1767204757859,89.787700084246,1,0.0,0.06995155381345558,0.03956359965665399,1777476333.9011908,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0061.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0061_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0061_mask.png
62,0.08906249999999999,0.03125,0.0,585.1812136325852,76.90512174643158,1,0.0,0.030078862822566305,0.05414133507838891,1777476344.2786214,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0062.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0062_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0062_mask.png
63,0.059375,0.03125,0.0,584.2614145031334,64.22739480752014,1,0.0,0.03831994748577834,0.032200430033191625,1777476355.8511357,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0063.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0063_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0063_mask.png
64,0.0296875,0.03125,0.0,584.2263978001833,51.13748854262145,1,0.0,0.08114966546893145,0.02084361752954916,1777476367.2687445,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0064.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0064_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0064_mask.png
65,0.0,0.03125,0.0,584.8922815945717,37.05812973883741,1,0.0,0.11855580364191484,0.03281260812708825,1777476378.28988,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0065.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0065_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0065_mask.png
66,0.0,0.0625,0.0,572.7212389380531,32.77982456140351,1,0.0,0.22891906940005363,0.053451027729389505,1777476389.121802,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0066.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0066_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0066_mask.png
67,0.0296875,0.0625,0.0,571.5849227974569,40.150136487716104,1,0.0,0.041895465284757356,0.11497434363345146,1777476400.3288593,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0067.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0067_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0067_mask.png
68,0.059375,0.0625,0.0,571.6986301369863,51.83561643835616,1,0.0,0.017159491233780425,0.016829777650032206,1777476411.571978,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0068.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0068_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0068_mask.png
69,0.08906249999999999,0.0625,0.0,571.5716845878136,64.41197497765863,1,0.0,0.028133447863996887,0.03774972142931405,1777476424.1492908,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0069.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0069_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0069_mask.png
70,0.11875,0.0625,0.0,571.7484333034915,76.98292902066487,1,0.0,0.08372579111920662,0.05302801156935615,1777476435.7448182,5,/Users/kimsumin/projects/RGMC/data/map/robot17/images/0070.png,/Users/kimsumin/projects/RGMC/data/map/robot17/overlays/0070_overlay.png,/Users/kimsumin/projects/RGMC/data/map/robot17/masks/0070_mask.png
